$E_{\mathregular{g}}^{\mathregular{PBE}}$ (eV),$E_{\mathregular{g}}^{\mathregular{GLLB-SC}}$ (eV),$E_{\mathregular{g}}^{\mathregular{SCAN}}$ (eV),$E_{\mathregular{g}}^{\mathregular{HSE}}$ (eV),$E_{\mathregular{g}}^{\mathregular{Exp}}$ (eV)
0.0,,,,
1.2989000000000002,,,,
0.0,,,,
7.0934,,,,
1.1412,,,,
1.3377,,,,
1.1481000000000003,,,,
0.7054,,,,
0.0,,,,
0.3850999999999996,,,,
4.1068,,,,
1.7851,,,,
0.0,,,,
2.6023,,,,
0.0,,,,
3.3281000000000005,,,,
1.3438,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
2.0452000000000004,,,,
0.0,,,,
0.0,,,,
0.07209999999999983,,,,
0.0,,,,
0.5192,,,,
0.0,,,0.0,
1.6121999999999996,,,,
1.1233,,,,
0.3735,1.36,,,
0.0,,,,
0.0,,,,
0.34529999999999994,,,,
0.0,,,,
0.0,,,0.0,
1.8543,,,2.327604,
0.0,,,,
0.0,,,,
3.6165,,,,
0.1621,,,,
0.0,,,0.0,
3.6791,,,4.957827,
0.1676000000000002,,,,
0.0,,,,
1.2315,2.87,,1.8635580000000003,
3.5544,,,,
0.29410000000000025,,,1.166754,
3.5359000000000003,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.4504,,,,
0.08270000000000087,,,,
2.6066,,,,
0.0,,,,
1.6022,,,,
1.4077000000000002,,,,
0.03950000000000031,,,,
0.0,,,,
0.07939999999999969,,,,
3.5626,,,,
0.8868999999999998,,,,
1.4350999999999998,,,,
0.0,,,,
0.0,,,,
2.6116,,,,
0.0,,,,
0.7401000000000001,,,,
0.0,,,,
0.0,,,,
1.7347,,,,
0.0,,,,
2.2707,,,3.53555033,
2.9659000000000004,,,,
1.7683999999999995,,,,
3.0196,,,,
0.0,,,,
2.4108,,,3.705891,
0.0,,,,
0.208,,,,
0.0,,,0.0,
0.0,,,,
1.6580999999999997,,,,
1.6618000000000004,2.72,,,
5.4611,,,7.197498,
2.7145,,,,
0.0,,,0.0,
1.4534000000000002,,,,
0.0,,,,
0.0,,,,
1.5410999999999997,,1.7357,2.3792820000000003,
1.2494,,,,
3.7786,,,,
0.0,,,,
2.0194,,,,
2.6772,,,,
0.0,,,,0.0
0.0,,,,
0.0,,,,
3.0386,,,,
0.0,,,,
3.1309,,,,
5.1203,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.4379,,,,
0.0,,,,
0.6123000000000003,,,,
2.0757,,,,
3.0638,,,,
2.6464000000000003,,,,
2.8414,,,,
2.5723000000000003,,,,
0.0,,,,
2.0368,,,,
0.0,,,,
1.9396,,,,
0.0,,,,
1.6695000000000002,,,,
0.3167,,,,
0.0,,,0.0,
2.9917,,,,
0.0,,,,
0.0,,,,
0.2096,,,,
4.3416000000000015,,,,
0.0,,,,
0.0,,,,
0.7004000000000001,,,,
0.0,,,0.0,
3.6044,,,,
0.0,,,,
3.3523,,,,
0.0,,,,
2.2861,,,,
2.4757000000000007,,,4.084398,
0.5134000000000003,,,,
1.4986,,,,
0.0,,,0.0,
2.5815,,,,
0.0,,,,
1.3636,,,,
1.2552,,,,
0.0,,,,
4.9883,9.05,,,
0.0,,,,
0.0,,,,
3.708,,,,
0.0,,,,
1.9797,,,,
1.3504,,,,
3.4179,,,,
4.5049,,,,
0.0,,,,
0.0,,,,
1.5688,,,,
0.0,,,,
0.0,,,,
4.9868000000000015,,,,
0.0,,,,
1.5316,,,,
0.2812000000000001,,,,
1.7775,,,,
1.9665,,,,
1.7729,,,,
1.3993000000000002,,,,
0.0,,,,0.0
0.6548,,,,
2.1943,,,,
2.0639000000000003,,,,
0.6111,,,,
2.1693,,,,
0.0,,,,
0.7427000000000001,,,,
0.19669999999999987,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
5.3164,,,,
2.4692,,,,
2.0314,,,,
2.0988,,,2.698202,
0.0,,,0.0,
3.6958,6.0,,4.9951430000000006,
0.0,,,,
0.0,,,,
0.0,,,,
3.5745,,,,
0.0,,,,
0.8163,,,,
1.7399,2.37,,,
0.27140000000000075,,,,
1.5841999999999998,,,,
0.0,,,,
1.8014,,,2.4992509999999997,
0.4571000000000005,,,,
4.2409,,,,
5.4258,,,,
1.6957000000000004,,,,
3.2443,,,,
0.0,,,0.0,
0.0,,,0.0,
4.0928,,,4.609241,
0.0,,,,
1.6582999999999997,,,,
1.4125,,,,
2.3731,,,,
2.0309,,,,
2.2226000000000017,,2.5982,2.637483,
0.7668999999999999,,,,
0.0,,,,
1.5417,,,,
0.10220000000000007,,,,
0.3732,0.608,,,
4.267,,,,
0.5613,,,,
0.0,,,,
2.7825,,,,
0.0,,,,
0.0,,,,
2.5423,,,,
0.11929999999999995,,,,
3.3373,,,,
1.5625,,,,
0.0,,,,
0.10760000000000014,,,,
0.4780000000000007,,,,
4.1903000000000015,,,,
5.2646,,,,
0.9511,,,,
1.2666,,,3.069294,
0.0,,,,
1.5268000000000002,,,,
0.0,,,,
0.5959000000000001,,,,
3.8024,,,,
1.0534,,,,
0.0,,,,
1.2658,2.38,,,
4.2388,,,,
1.9094000000000009,3.44,,,
0.0,,,,
0.0,,,,0.0
0.5941999999999998,,,,
0.0,,,,0.0
0.0,,,,
0.0,,,,
0.7113999999999998,1.56,,,
2.749,,,,
2.2103,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,1.1
0.0,,,,
5.9124,,,,
0.0,,,,
4.3858,,,,
2.0132,,,,
4.687,,,,
0.0,,,,
1.0670000000000002,,,,
0.0,,,,
0.0,,,,
1.3721,,,,
0.6558000000000002,1.27,,,
4.1080999999999985,,,,
2.1505,,,,
0.4217,,,,
0.0,,,,
1.5741999999999998,,,,
0.0,,,,
0.0,,,,
0.3066,,,,
0.19090000000000007,,,0.60793705,
0.0,,,,
0.0,,,,
2.1315,,,,
5.8783,,,,
0.0,,,,
3.2452,,,,
0.546,,,,
3.7756,,,,
3.2701,,,,
3.1617,,,,
0.0,,,,
7.215,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
0.0,,,,
0.1064999999999996,,,,
0.0,,,,
0.0,,,,
2.294,,,,
3.2939,,,,
0.0,,,,
1.8139,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.5226999999999999,,,,
0.8146,,,,
3.1764,,,,
0.0,,,,0.0
4.146,,,,
0.0,,,,
0.0,,,,
1.9831,5.29,,,
0.0,,,,
2.8341000000000003,,,,
0.0,,,,
0.06780000000000007,,,,
1.7164,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.7924,,,,
2.9875,,,,
0.0,,,,
0.0,,,,
1.56,,,,
0.0,,,0.0,
2.2746,3.91,,3.26627,
2.0867999999999998,,,,
6.7187,,,,
2.2497,,,,
0.9122,,,,
1.8078,,,,
3.8265,,,,
2.1295,,,,
4.3865,,,,
1.9536,,,,
2.0258,,,,
0.9788,,,,
2.7068,,,,
3.5222999999999995,,,,
1.92,,,,
0.2200000000000002,,,,
1.8179,,,,
0.9415,,,,
0.0,,,0.0,
0.0,,,,0.0
3.4656,,,,
0.3318000000000003,,,,
1.7159000000000004,,,,
2.3029,0.903,,,
2.5116,,,3.6885239999999997,
0.5473,,,,
4.406999999999999,,,,
2.7759,,,,
0.0,,,,
4.6493,,,,
0.0,,,,
3.1546000000000003,,,,
3.3233000000000006,,,5.127402,
4.4582,,,,
4.2338000000000005,,,,
2.6879,,,,
0.0,,,,
0.4795999999999996,,,,
2.7762,,,,
0.7686999999999999,,,,
0.0,,,,
2.8919000000000006,,,,
4.852600000000002,,,,
2.5309,,,,
3.3498,,,,
3.5121999999999995,,,,
2.4876,,,,
1.4612999999999996,,,,0.5
0.0,,,,
3.0724,,,,
1.3898,,,,
1.2653999999999996,,,,
0.5616,,,,
0.0,,,,
1.4289999999999998,,,,
2.0254000000000003,,,,
0.0,,,,
0.0,,,,
5.2183,,,,
1.7501999999999995,,,,
0.0,,,,
0.06289999999999996,,,,
0.08880000000000042,,,,
4.3443,,,5.3733260000000005,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.6372,,,,
0.0,,,,
2.2218,,,,
2.502299999999999,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.12340000000000018,,,,
0.8108,,,,
0.0,,,0.0,
1.3203999999999998,,,,
0.0,,,,
0.0,,,,
2.6746000000000003,,,,
0.0,,,,
0.0,,,,
2.7787,,,,
0.0,,,,
4.6627,,,,
0.12919999999999998,,,,
1.2092000000000005,,,,
0.0,,,,
3.0222,,,,
0.0,,,,
2.4398,,,,
1.0026000000000002,2.23,,,
0.0,,,,
2.1764,,,,
1.9565,,,,
3.3332,,,,
1.39,,,,
0.16909999999999936,,,,
0.15979999999999972,,,,
0.0,,,,
0.0,,,,
0.7140999999999998,,,,
4.312200000000002,,,,
3.5981,,,,
0.0,,,,
0.7617,,,,
0.2892000000000001,,,,
3.5017000000000005,,,,
0.08250000000000003,,,,
1.8009000000000004,,,,
2.1432,,,,
2.5215000000000005,,,,
3.9819999999999993,,,,
6.5186,,,,
4.245100000000001,7.18,4.9584,,5.1
2.3276000000000003,,,,
2.3849,,,3.162178,
1.7141000000000002,3.98,,,
0.0,,,,
0.0,,,0.0,
2.5592000000000006,,,,
3.4921999999999995,,,,
1.5962,,,,
0.0,,,,
0.7879999999999999,,,,
1.1456,,,,
0.0,,,,
4.7652,9.17,,,
0.0,,,,
0.0,,,,
2.8047,,,,
0.3957999999999999,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.9391999999999998,,,,
1.2347,,,,
2.0693,4.18,,,
0.0,,,,0.0
4.2477,,,,
0.0,,,,
0.0,,,,
1.8929,,,,
0.0,,,0.0,
1.9464,,,,
0.0,,,,
0.2199,,,0.496201,0.0
2.8477,,,4.194076,
0.0,,,0.0,
0.5693000000000001,,,,2.32
0.0,,,,
0.0,,,,
0.0,,,,
0.9706,,,,
0.0,,,,
1.8688,,,3.197723,
0.0,,,0.0,
4.3112,7.37,,,
3.6598,,,,
4.5874000000000015,,,,
1.6653,,,,
0.0961000000000003,,,,
1.7902999999999998,,,2.849057,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.3197000000000001,,,,
0.0,,,0.0,
0.3133999999999999,,,,
1.2564000000000002,,,2.315132,
4.5955,,,,
2.3772,,,,
0.0,,,,
1.2825,,,,
1.2639,,,,
2.0052000000000003,,,,
1.1613000000000002,,,,
0.0,,,,
4.5806,,,,
0.0,,,,
1.2034000000000002,,,,
3.5839999999999996,,,,
0.0,,,,
1.1772000000000005,,,,
1.9235999999999995,3.6,,,
5.2916,,,,
3.6818,,,,
0.0,,,0.0,
1.8679,,,,
1.521,,,,
0.0,,,,
3.4599,,,,
0.0,,,,
3.7496,,,,
5.415499999999999,,,,
0.0,,,,
8.8483,,,,
2.5198,,,,
0.0,,,,
0.8702999999999999,,,,
2.1569,,,,
0.5682999999999998,,,,
2.9747000000000003,,,,
1.1570999999999998,,,,
5.4565,,,,
0.0,,,0.1219965,
0.7913999999999999,,,,
0.1785000000000001,,,,
2.1092,3.76,,,
4.5857,,,,
0.0,,,,
3.1812,,,,
2.4814000000000003,,,,
6.0969,,,,
0.0,,,,
1.019,,,,
0.4754,,,,
0.0,,,,
0.5902000000000003,,,,
2.6271,,,,
3.9058,,,5.223839,
3.2301,,,,
0.0,,,0.108389,
0.0,,,,
2.8475,,,,
3.6743,,,,
0.0,,,,
0.0,,,,
1.9967,,,,
5.6122000000000005,,,,
0.0,,,,
2.9022,5.05,,3.847547,
2.0688,,,,
2.3975,,,,
0.7296000000000005,1.83,,,
2.9608,4.92,,3.864662,3.8433333333333337
0.0,,,,
0.8600999999999996,,,,
0.0,,,,
0.7238,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.1775,,,,
0.9869,,,,
1.4224,,,,
0.0,,,,
0.0,,,,
3.037,,,,
0.0,,,,
0.9887,1.83,,,
3.0577,,,,
0.6508,,,,
0.0,,,0.0,0.0
1.9904999999999995,,,,
1.2165999999999997,,,,
1.3495,,,,
0.0,,,,
0.0,,,,
1.1262999999999996,,,,
1.7428,2.4,1.6404,,2.28
1.3628999999999998,,,,
0.4448000000000001,,,,
2.886,,,,
2.8945,4.05,,,
2.8994,4.98,,,
0.0,,,,
2.4519,,,,
0.8679,,,,
0.0,,,1.1459780000000002,
3.1026,,,,
1.2984,,,,
3.4742,,,,
0.0,,,0.0,
3.6584,,,,
0.4738,,,,
1.4080000000000004,,,,2.0
2.4078,,,2.878237,
4.4032,,,,
2.6666,,,,
3.2547,,,,
3.7042,,,,
0.0,,,,0.0
0.8820000000000001,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.2755000000000001,,,,
0.5619000000000001,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
1.6430000000000002,,,,
0.0,,,,
1.8022,,,,
0.0,,,,
0.0,,,,0.0
4.6202,,,,
0.0,,,,
1.7429,,,,
0.0,,,,
0.0,,,,
0.5462999999999996,,,,
4.3382000000000005,,,,
2.3211,,,,
4.6845,,,,
0.7284999999999999,,,,
0.0,,,,
3.717,,,,
1.6173000000000002,,,2.3423160000000003,
0.0,,,,
0.0,,,,
5.6773,,,,
3.204,6.18,,4.362671,
0.0,,,,
0.0,,,,
2.8160000000000003,,,,
1.1645000000000003,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.8166,,,,
0.0,,,0.0,
3.1008000000000004,,,,
0.0,,,,
0.7667999999999999,,,,
0.0,,,,0.0
0.0,,,,
0.2909999999999999,,,,
1.0340999999999996,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.31710000000000016,,,,
1.8061,,,,
3.5752000000000006,,,,
0.0,,,,0.0
0.0,,,,
2.0118,,,,
1.372800000000001,2.49,1.5732,,
0.10329999999999996,,,,
0.0,,,,
0.0,,,,
2.1639,,,,
2.8627,,,,
0.0,,,,
1.8923,,,,
0.3481000000000001,,,,
2.0295,,,,
0.0,,,,
1.5847,,,,
3.4609,,,,
0.0,,,,
4.17,,,,
1.5705999999999998,2.64,,,
0.0,,,0.0,0.0
4.4761,,,,
0.0,,,,
1.1618,,,,
0.0,,,,
1.614,,,,
0.0,,,,
0.0,,,0.0,
1.85,,,,
0.8545999999999999,,,,
3.6856,,,,
0.0,,,,
0.0,,,,
1.9623,,,,
1.8217,,,,
1.9435,,,,
2.5241,,,4.164111,
0.6857999999999995,1.73,,,
0.0,,,0.0,
1.6481,,,,
1.9548999999999996,,,,
0.0,,,,
0.0,,,,
2.2786,,,,
0.0,,0.2562,1.014284,1.5324000000000002
3.0045,,,,
3.8611,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.1007,,,3.15283,
0.0,,,,
4.696000000000001,,,,
0.0,,,,
2.3028000000000013,,2.7235,2.379597,
0.0,,,,
2.6703,,,4.204224,
0.0,,,,
1.1977000000000002,,,,
0.9218000000000002,,,2.233793,
4.1751,,,,
0.9136999999999996,,,,
6.8717,12.5,,8.886113,
2.1752,,,,
2.0808,,,,
5.5328,,,,
0.0,,,0.668092,
3.2469,,,,
2.0388,,,,
0.5317000000000007,,,,
0.5819999999999999,,,,
0.0,,,,0.0
0.0,,,,
0.0,,,,
4.1081,,,,
0.5669000000000004,,,,
0.0,,,,
0.3489,,,,
2.2801,,,,
0.0,,,,
0.0,,,,
4.8986,,,6.58367191,
0.0,,,,
1.1377,,,,
0.0,,,,
1.4209999999999998,,,,
1.2266999999999997,,,,
0.0,,,,
4.4254,,,,
0.4289000000000001,,,,
2.5577,4.77,,,
3.6247,,,,
0.0,,,,
1.2804,3.0,,2.1730560000000003,
0.8859000000000004,,,,
0.0,,,,0.0
3.3741,,,,
2.0001999999999995,,,,
1.2342000000000002,,,,
0.0,,,,
1.9033999999999995,,,3.377358,
1.3728,,,,
0.0,,,,
1.432,,,,
3.9025,,,5.641725,
2.2523,,,,
0.0,,,,
2.9724000000000004,,,,
0.0,,,0.0,
2.8871,,,,
0.3612000000000002,,,,
0.3370999999999995,,,,
0.0,,,0.0,
0.3429000000000002,,,,
0.0,,,,
1.8225,,,,
1.7433,,2.2321,,3.4410000000000003
2.5383,,,,
3.8463,,,,
0.0,,,0.0,
5.6548,,,,
4.9734,,,,
5.4407999999999985,,,,
3.0783,,,,
0.6649000000000003,,,,
3.5505,,,,
0.0,,,,0.0
0.28000000000000025,,,,
0.3433999999999999,,,,
5.3385,,,,
0.8681000000000001,,,,
1.5597,,,,
3.0159,,,,
0.24149999999999994,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.9895,0.128,,,
0.0,,,,
0.0,,,0.0,
3.7311,,,4.893016,
3.7078,,,,
1.025,,,,
1.8788,,,,
0.32399999999999984,,,,
3.6499,,,,
0.0,,,,
0.7588000000000001,,,,
0.0,,,,
0.0,,,0.0,
3.7659,,,,
0.0,,,,
0.0,,,,
5.7313,,,,
0.0,,,,
0.0,,,,
0.0931999999999995,,,,
0.15639999999999965,,,,
0.0,,,0.0,
4.112,,,,
1.0483000000000002,,,,
5.1689,,,,
0.0,,,,
0.0,,,,
5.9026,,,,
3.6068,,,,
0.0,,,0.0,
0.09379999999999987,,,0.5543290000000001,
1.0016999999999996,,,,
2.9181,,,,
1.1092,,,1.683944,
0.1716,,,,
0.5875000000000004,,,,
4.3959,,,,
1.5602999999999998,,,,
2.5623,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.0215,,,,
0.3708,,,,
2.4943,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.0889,,,,
1.475,,,,
0.00099999999999989,,,,
1.5627999999999995,,,,
0.0,,,,
0.2322999999999995,0.846,,,
0.0,,,,
4.3855,,,,
0.0,,,,
2.02,,,,
4.7772,,,,
0.0,,,,
2.6053,,,,
1.7577,,,,
1.2205,,,,
0.0,,,,
0.0,,,,
3.1894,,,,
0.0,,,,
2.1417,,,,
1.2561999999999998,,,,
3.3239,,,,
0.5423999999999998,,,,
1.9291,,,,
0.0,,,,
0.0,,,,
0.0,,,,
5.539300000000001,,,,
0.0,,,,
0.0,,,,
0.6481000000000003,,1.021,,1.2
0.0,,,,
2.25,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.3633,,,,
0.3418999999999999,,,,
0.6712999999999996,1.87,,1.705153,
0.0,,,,
0.0,,,,
3.6895,,,,3.85
1.9979999999999996,,,,
0.4386000000000001,,,,
2.0973,,,,
1.8413,,,,
0.0,,,,
1.399,,,,
3.0533,,,,
0.0,,,,
0.9539000000000002,2.44,1.3853,,
1.3773999999999995,2.56,,3.03707619,
0.0,,,0.0,
0.0,,,0.0,
0.0,,,,
0.6661000000000001,,,,
2.0646,,,,
0.4824,,,,
2.3158,,,,
4.2848000000000015,,,,
2.7704,,,,
0.0,,,,
3.8226,,,,
1.8997,,,,
0.0,,,,
0.0,,,,
3.7276,,,,
0.0,,,,
1.4308,,,,
2.6343000000000005,,,3.6305110000000003,
2.8378,,,,0.0
2.1046000000000005,,,,
0.0,,,,
0.0,,,,
3.8196,,,,
5.6657,,,,
0.0,,,,
5.3454,,,,
1.2989000000000006,,,,
0.0,,,,
1.1547,,,,
0.3945999999999996,,,,
0.0,,,,
4.9549,,,,
0.0,,,0.0,
0.04079999999999995,,,,
0.6618999999999993,,,,
5.2002,,,,
1.3847,,,,
4.609800000000001,,,,
0.0,,,,
0.8025,,,,
1.9762,,,,
0.0,,,,
0.0,,,0.0,0.0
0.0,,,,
0.4432999999999998,,,,
0.0,,,,
0.0,,,,
2.3367,,,,
2.9632,,,,
0.7882999999999996,,,,
0.4969000000000001,2.13,,,
1.2906000000000004,,,,
0.0,,,,0.0
0.0,,,,
3.5189999999999997,,,,
3.0448000000000004,,,,
3.9647,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
0.0,,,,
0.5117,,,,
1.5969000000000002,2.98,,,1.6900000000000002
0.4894000000000007,,,,
0.0,,,,
0.0,,,,
4.5589,,,,
0.0,,,,
1.0286999999999995,,,,
0.0,,,,
0.0,,,,
2.0265,,,,
1.3779,,,,
1.6697000000000006,,,,
3.108,,,,
1.8831999999999995,,,2.864519,
3.5557000000000003,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.2177,,,,
1.7656999999999998,,,,
4.6106,,,,
0.0,,,,
0.0,,,,0.0
6.2733,,,,
0.0,,,,
0.0,,,,
0.4933999999999998,,,,
0.0,,,,
0.0,,,,
0.5324,,,,
0.0,,,,
1.2648,,,,
0.0,,,,
0.0,,,,
0.3645000000000001,,,,
0.0,,,0.0,
0.0,,,,
2.3898,4.49,,,
2.2062,3.74,,,
0.0,,,,
4.5934,,,,
4.1473,,,,
5.0778,,,,6.89
0.0,,,,
0.0,,,,
0.0,,,,
1.1263999999999998,,,,
0.0,,,,
3.7117,,,,
0.0,,,,
0.8425,,,,
0.0,,,,
3.2791,,,,
6.0437,,,,
0.0,,,,
2.4523,,,3.49020949,
1.9841,,,,
0.0,,,,
1.4821000000000002,,,,
0.0,,,,
3.4455,,,,
0.0,,,,
0.0,,,,
3.0368,,,,
2.1038,,,,
0.0,,,,
0.0,,,,
3.9009,,,,
1.4604,2.48,,2.286706,
3.0914999999999995,,,,
2.8694,,,,
1.7908,,,,
0.8627999999999999,,,,
0.0,,,,
2.3322,,,,
3.5604,,,5.8278870000000005,
0.0,,,,
0.5497000000000001,,,,
1.4336000000000002,,,3.1873099999999996,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,0.0
0.0,,,,
0.2439,,,,
0.0,,,,
2.2094,,,3.120892,
0.5394000000000001,,,,
2.9333000000000005,,,,
3.5565000000000007,,,,
0.0,,,,
0.0,,,,
4.5427,,,,
0.00790000000000024,,,,
3.5944000000000003,,,,
2.6846,,,,
0.0,,,,
0.0,,,,
0.6429,,,,
0.0,,,,
0.0,,,,
0.01529999999999987,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
1.9346,,,,
4.3100000000000005,,,,
0.0,,,,
0.0,,,,0.0
0.0,,,,0.0
0.0,,,,
2.136,,,,
0.16670000000000051,,,,
1.1720000000000002,,,,
0.8048000000000002,,,,
2.2198,,,,
2.5458,,,,
4.2135,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.994,,,,
0.0,,,,
2.4556,,,,
0.0,,,,
0.0,,,,
0.0,,,,
2.9278,6.26,,,
3.4684,,,,
2.6584,,,,
0.0,,,0.0,0.0
0.0,,,,
0.7257,,,,
2.6973000000000003,,,,
0.0,,,0.31441919,
3.0543,,,,
0.0,,,0.0,
1.2345,,,,
3.0841000000000003,,,,
0.0,,,,
0.0,,,,
4.2993000000000015,7.97,,,
0.0,,,,
0.0,,,,
1.3271,,,,
0.0,,,,
0.0,,,,
0.0,,,1.454895,0.9
0.0,,,,
2.712,,,,
1.0762000000000005,,,,
0.1737000000000002,,,,
1.504,,,,
2.9355,,,,
3.0962,,,,
0.0,,,,
4.3708,,,,
2.1268,,,,
3.1176,,,,
0.0,,,0.0,
3.0376999999999987,,,4.815049,
0.0,,,,
0.0,,,0.212682,
3.9312,,,,
5.6724,,,,
0.4366999999999997,,,,
3.0124000000000004,,,4.0281454399999985,
2.8422,,,,
1.6922,,,,
0.0,,,,
0.33009999999999984,,,,
0.3882000000000003,,,,
5.107,,,,
0.22719999999999985,,,,
0.0,,,,
5.0463000000000005,9.27,,,
1.1154000000000002,,,,
2.7239,,,,
0.0,,,0.0,
0.0,,,0.0,
0.0,,,,
3.3977,,,4.529298000000001,
0.0,,,,
1.8827,,,,
0.0,,,,
0.0,,,,
1.2088,,,,
0.1501999999999999,,,,
3.5319000000000003,,,,
0.0,,,,
0.0,,,,
1.0271000000000003,,,,
0.0,,,,
0.0,,,,
1.7651,,,,
0.0,,,,
0.0,,,,
1.743,,,,
1.7036999999999998,,,,
0.07469999999999999,,,,
0.2452000000000005,,,,
0.5880000000000001,,,2.06516021,
0.7934999999999999,,,,
0.0,,,,
1.7283000000000002,3.09,,,
0.0,,,,
0.0,,,,
3.688,,,,
2.3161,,,,
0.9677000000000002,1.92,,1.8393400000000002,0.15
2.0561,,,,
2.8249,,,,
0.0,,,,
0.0,,,,
2.3404,,,,
1.1088,,,,
3.9653,,,,
1.7009000000000003,,,,
3.0809,,,,
0.5340000000000003,,,,
4.2059,,,,
0.0,,,,
0.0,,,0.0,
0.2407000000000004,,,,
0.0,,,,
0.0,,,,
3.1053,5.78,,,
3.0178,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,0.0,
0.0,,,,
2.1254,,,,
0.0,,,,
0.5750000000000002,,,,
2.5448,,,,
1.4027,,,,
3.4387,,,,
0.0,,,,
5.6779,,,,
0.0,,,,
0.13229999999999986,,,,
2.0329,,,,
0.0,,,,
2.9473000000000003,,,,
0.9376,,,,
2.662,,,,
3.5517000000000003,,,,
0.0,,,,
0.4951999999999999,,,,
0.0,,,,
5.208500000000001,,,,
0.0,,,,
0.0,,,,
1.6272,,,,
0.0,,,,
0.0,,,,
0.21480000000000032,,,,
2.4874,,,,
5.3418,,,,
5.1735,,,,
1.1707,,,,
0.3475999999999999,,,,
1.6038,,,,
1.5520999999999994,,,,
2.5393,,,,
5.1139,,,,
1.7174999999999998,,,,
0.5435999999999996,,,,
0.0,,,,
0.0,,,,
0.0,,,,0.0
0.0,,,,
0.0,,,,
0.0,,,,0.0
3.4083,,,,
3.6031,,,,
1.7001,3.15,,,
3.3379,,,,
0.0,,,,
0.0,,,,
1.2026,,,,
0.0,,,,
2.8061000000000007,,,,
1.5995,,,,
1.8457,,,,
3.4214,,,,
4.7378,,,,
0.6884000000000001,,,1.848598,
1.0491999999999997,,,,
1.8870000000000005,,,,
1.1502,,,,
1.0529000000000002,,,,
0.4419,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.3886000000000003,,,,
0.0,,,,
4.5496,,,,
2.0728,,,,
0.0,,,0.0,
1.4531,,,,
2.4204,,,,
0.6788999999999996,,,,
5.2587,,,,
3.7823,,,,
3.7345,,,,
2.0862,,,,
5.2939,,,,
3.7957,,,,
2.7586000000000004,,,,
2.3059000000000003,,,,
0.0,,,,0.0
1.5781999999999998,,,,
3.0307,,,,
1.5189999999999997,,,,
0.0,,,,
0.0,,,,
0.0,,,0.0,
4.0221,,,,
3.3406,,,,
3.5248,,,,
0.0,,,,
0.0,,,,
0.0,,,,
0.0,,,,
3.5059,,,,
0.0,,,,
1.2186,,,,
1.5519999999999998,,,,
3.7435,,,,
5.8665,,,,
1.7238000000000002,,,,
1.3695,,,,
4.9705,,,,
0.5270999999999999,1.06,0.8735,,
1.4202,,,,
1.7582,2.85,,,
0.0,,,0.0,
0.0,,,0.0,
1.8899,,,,
0.5773999999999999,,,,
1.8809,,,,
0.6223000000000001,,,,
2.5445,,,,
2.6900000000000004,,,,
2.5125999999999995,,,,
1.7185999999999997,,,,
2.8511,,,,2.96
1.5230000000000001,,,,
2.8908,,,,
0.0,,,,
1.87,,,,
0.0,,,,
3.3032000000000004,,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
3.8456,,,,
0.0,,,,
7.1052,,,,
0.0,,,,
2.3152,,,,
0.0,,,,0.0
0.0,,,,
2.3839,,,,
2.31,,,,
0.2896000000000001,,,,1.7
2.7348,,,,
2.1662,,,4.311933,
0.0,,,,
0.33940000000000003,,,,
1.1212,,,,
2.5476,,,,
0.978,1.72,,,
0.0,,,,
0.0,,,0.0,
0.0,,,,
0.0,,,,
